X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.198000e+00,2.000000e-03
505,-2.40e-02,4.80e-02,-2.00e+00,
506,-5.60e-02,1.60e-02,-2.00e+00,
507,-2.40e-02,5.60e-02,2.00e+00,
508,-2.40e-02,2.40e-02,0.00e+00,
509,-5.60e-02,6.40e-02,-4.00e+00,
510,-4.80e-02,2.40e-02,0.00e+00,
511,0.00e+00,6.40e-02,-4.00e+00,
512,-5.60e-02,3.20e-02,-2.00e+00,
513,-8.00e-03,7.20e-02,-6.00e+00,
514,-4.00e-02,8.00e-02,-4.00e+00,
515,0.00e+00,3.20e-02,-6.00e+00,
516,1.60e-02,7.20e-02,-4.00e+00,
517,-3.20e-02,4.00e-02,-1.00e+01,
518,8.00e-03,7.20e-02,-4.00e+00,
519,-3.20e-02,4.00e-02,-1.00e+01,
520,-2.40e-02,4.80e-02,-8.00e+00,
521,2.40e-02,8.80e-02,-1.20e+01,
522,3.20e-02,4.00e-02,-8.00e+00,
523,-1.60e-02,8.80e-02,-1.20e+01,
524,-8.00e-03,8.80e-02,-1.00e+01,
525,3.20e-02,4.00e-02,-1.40e+01,
526,0.00e+00,9.60e-02,-1.40e+01,
527,3.20e-02,4.80e-02,-1.00e+01,
528,0.00e+00,8.80e-02,-1.20e+01,
529,4.80e-02,4.00e-02,-1.60e+01,
